Id;ActivityDate;TotalSteps;TotalDistance;TrackerDistance;LoggedActivitiesDistance;VeryActiveDistance;ModeratelyActiveDistance;LightActiveDistance;SedentaryActiveDistance;VeryActiveMinutes;FairlyActiveMinutes;LightlyActiveMinutes;SedentaryMinutes;Calories
4057192912;3/20/2016;44;0.0299999993294477;0.0299999993294477;0;0;0;0.0299999993294477;0;0;0;2;1438;1782
4057192912;3/21/2016;2660;194.000.005.722.046;194.000.005.722.046;0;0;0;194.000.005.722.046;0;0;0;46;1394;1978
4057192912;3/22/2016;5561;419.000.005.722.046;419.000.005.722.046;0;0;0;407.000.017.166.138;0;0;0;169;1271;2296
4057192912;3/23/2016;7239;534.000.015.258.789;534.000.015.258.789;0;0.550000011920929;0.360000014305115;438.000.011.444.092;0;7;7;190;1236;2484
4057192912;3/24/2016;7;0.00999999977648258;0.00999999977648258;0;0;0;0.00999999977648258;0;0;0;1;1439;1787
4057192912;3/25/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1776
4057192912;3/26/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1776
4057192912;3/27/2016;2275;167.999.994.754.791;167.999.994.754.791;0;0;0;16.599.999.666.214;0;0;0;86;1354;2005
4057192912;3/28/2016;8;0.00999999977648258;0.00999999977648258;0;0;0;0.00999999977648258;0;0;0;1;1439;1778
4057192912;3/29/2016;5137;375.999.999.046.326;375.999.999.046.326;0;0;0;375.999.999.046.326;0;0;0;160;1280;2293
4057192912;3/30/2016;5419;4;457.000.017.166.138;0.055842999368906;0;0;391.000.008.583.069;0.0599999986588955;0;0;145;1295;2259
4057192912;3/31/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1776
4057192912;04/01/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1776
4057192912;04/02/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1776
4057192912;04/03/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1776
4057192912;04/04/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1776
4057192912;04/05/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1776
4057192912;04/06/2016;18;0.00999999977648258;0.00999999977648258;0;0;0;0.00999999977648258;0;0;0;2;1438;1780
4057192912;04/07/2016;4;0;0;0;0;0;0;0;0;0;1;1439;1778
4057192912;04/08/2016;8426;615.999.984.741.211;615.999.984.741.211;0;0.129999995231628;548.999.977.111.816;0.540000021457672;0;2;120;25;1293;2360
4057192912;04/09/2016;1650;121.000.003.814.697;121.000.003.814.697;0;0;0;121.000.003.814.697;0;0;0;60;1380;1952
4057192912;04/10/2016;3434;250.999.999.046.326;250.999.999.046.326;0;0.0700000002980232;0.300000011920929;214.000.010.490.417;0;1;7;108;1324;2101
4057192912;04/11/2016;6801;498.000.001.907.349;498.000.001.907.349;0;0;0;496.999.979.019.165;0;0;0;193;1247;2393
4057192912;04/12/2016;187;0.140000000596046;0.140000000596046;0;0;0;0.140000000596046;0;0;0;11;400;538
4319703577;3/29/2016;5643;378.999.996.185.303;378.999.996.185.303;0;0.230000004172325;0.330000013113022;323.000.001.907.349;0;3;8;199;683;1958
4319703577;3/30/2016;9043;607.000.017.166.138;607.000.017.166.138;0;0.25;0.430000007152557;536.999.988.555.908;0;4;12;244;702;2141
4319703577;3/31/2016;8144;546.000.003.814.697;546.000.003.814.697;0;0.25;0.610000014305115;46.100.001.335.144;0;4;17;247;1125;2129
4319703577;04/01/2016;9343;626.999.998.092.651;626.999.998.092.651;0;0.959999978542328;0.850000023841858;446.000.003.814.697;0;14;20;268;654;2216
4319703577;04/02/2016;8405;565.999.984.741.211;565.999.984.741.211;0;112.999.999.523.163;0.189999997615814;434.000.015.258.789;0;15;4;257;621;2154
4319703577;04/03/2016;8223;551.999.998.092.651;551.999.998.092.651;0;0.800000011920929;150.999.999.046.326;321.000.003.814.697;0;12;37;257;551;2178
4319703577;04/04/2016;10067;676.000.022.888.184;676.000.022.888.184;0;0.360000014305115;141.999.995.708.466;496.999.979.019.165;0;5;39;313;578;2308
4319703577;04/05/2016;8359;563.000.011.444.092;563.000.011.444.092;0;0.230000004172325;0.529999971389771;486.999.988.555.908;0;3;14;311;638;2201
4319703577;04/06/2016;10946;734.999.990.463.257;734.999.990.463.257;0;0.540000021457672;208.999.991.416.931;471.999.979.019.165;0;8;51;308;569;2341
4319703577;04/07/2016;9130;615.000.009.536.743;615.000.009.536.743;0;0.5;0.379999995231628;526.999.998.092.651;0;7;11;304;668;2236
4319703577;04/08/2016;6544;440.999.984.741.211;440.999.984.741.211;0;0.28999999165535;0.259999990463257;385.999.989.509.583;0;4;6;276;1132;2069
4319703577;04/09/2016;0;0;0;0;0;0;0;0;0;0;0;1440;0
4388161847;3/29/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1878
4388161847;3/30/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1878
4388161847;3/31/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1878
4388161847;04/01/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1878
4388161847;04/02/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1878
4388161847;04/03/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1878
4388161847;04/04/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1878
4388161847;04/05/2016;0;0;0;0;0;0;0;0;0;0;0;994;1296
4445114986;3/29/2016;2303;154.999.995.231.628;154.999.995.231.628;0;0;0;154.999.995.231.628;0;0;0;155;807;2010
4445114986;3/30/2016;2600;174.000.000.953.674;174.000.000.953.674;0;0;0;174.000.000.953.674;0;0;0;163;1277;2032
4445114986;3/31/2016;4804;322.000.002.861.023;322.000.002.861.023;0;0;0;322.000.002.861.023;0;0;0;238;786;2227
4445114986;04/01/2016;3271;219.000.005.722.046;219.000.005.722.046;0;0;0;219.000.005.722.046;0;0;0;205;898;2133
4445114986;04/02/2016;5406;363.000.011.444.092;363.000.011.444.092;0;0;0;360.999.989.509.583;0;0;0;273;672;2317
4445114986;04/03/2016;3146;210.999.989.509.583;210.999.989.509.583;0;0;0;210.999.989.509.583;0;0;0;171;1269;2058
4445114986;04/04/2016;2422;162.999.999.523.163;162.999.999.523.163;0;0;0;162.999.999.523.163;0;0;0;110;1330;1935
4445114986;04/05/2016;4239;283.999.991.416.931;283.999.991.416.931;0;0.0599999986588955;0.239999994635582;252.999.997.138.977;0;1;6;235;702;2217
4445114986;04/06/2016;6911;478.000.020.980.835;478.000.020.980.835;0;23.199.999.332.428;0.100000001490116;235.999.989.509.583;0;28;2;215;745;2374
4445114986;04/07/2016;6667;46.100.001.335.144;46.100.001.335.144;0;201.999.998.092.651;0.0500000007450581;254.999.995.231.628;0;24;1;208;939;2335
4445114986;04/08/2016;5543;372.000.002.861.023;372.000.002.861.023;0;0;0;372.000.002.861.023;0;0;0;266;941;2303
4445114986;04/09/2016;4195;280.999.994.277.954;280.999.994.277.954;0;0;0;280.999.994.277.954;0;0;0;239;758;2210
4445114986;04/10/2016;6625;444.999.980.926.514;444.999.980.926.514;0;0;0;444.999.980.926.514;0;0;0;316;755;2424
4445114986;04/11/2016;5986;413.000.011.444.092;413.000.011.444.092;0;195.000.004.768.372;0.230000004172325;195.000.004.768.372;0;23;5;195;789;2297
4445114986;04/12/2016;278;0.189999997615814;0.189999997615814;0;0;0;0.189999997615814;0;0;0;20;253;745
4558609924;04/01/2016;5336;352.999.997.138.977;352.999.997.138.977;0;0;0;352.999.997.138.977;0;0;0;258;1182;1902
4558609924;04/02/2016;3183;209.999.990.463.257;209.999.990.463.257;0;0;0;209.999.990.463.257;0;0;0;173;1180;1680
4558609924;04/03/2016;6176;407.999.992.370.605;407.999.992.370.605;0;0.0700000002980232;0.259999990463257;3.75;0;1;7;269;886;1901
4558609924;04/04/2016;8205;542.000.007.629.395;542.000.007.629.395;0;0;0;542.000.007.629.395;0;0;0;367;1073;2078
4558609924;04/05/2016;6799;448.999.977.111.816;448.999.977.111.816;0;15.900.000.333.786;0.860000014305115;203.999.996.185.303;0;24;14;185;1217;1876
4558609924;04/06/2016;5668;3.75;3.75;0;0;0;3.75;0;0;0;259;1181;1853
4558609924;04/07/2016;7998;528.999.996.185.303;528.999.996.185.303;0;0.509999990463257;0.25;453.000.020.980.835;0;27;12;296;1105;2235
4558609924;04/08/2016;4195;276.999.998.092.651;276.999.998.092.651;0;0;0;276.999.998.092.651;0;0;0;241;1199;1778
4558609924;04/09/2016;5512;364.000.010.490.417;364.000.010.490.417;0;0;0;364.000.010.490.417;0;0;0;276;1164;1882
4558609924;04/10/2016;6263;41.399.998.664.856;41.399.998.664.856;0;0;0;413.000.011.444.092;0;0;0;290;1150;1906
4558609924;04/11/2016;8828;584.000.015.258.789;584.000.015.258.789;0;0;0;584.000.015.258.789;0;0;0;308;1132;2149
4558609924;04/12/2016;1260;0.829999983310699;0.829999983310699;0;0;0;0.819999992847443;0;0;0;76;555;722
4702921684;3/29/2016;6506;528.000.020.980.835;528.000.020.980.835;0;0.330000013113022;0.270000010728836;467.000.007.629.395;0;4;5;241;760;2886
4702921684;3/30/2016;7583;615.000.009.536.743;615.000.009.536.743;0;0.25;0.550000011920929;534.999.990.463.257;0;3;13;227;742;2915
4702921684;3/31/2016;6963;565.000.009.536.743;565.000.009.536.743;0;0;0;565.000.009.536.743;0;0;0;256;759;2895
4702921684;04/01/2016;7165;580.999.994.277.954;580.999.994.277.954;0;0;0.370000004768372;544.000.005.722.046;0;0;9;248;708;2923
4702921684;04/02/2016;10328;838.000.011.444.092;838.000.011.444.092;0;0;146.000.003.814.697;692.000.007.629.395;0;0;32;367;475;3323
4702921684;04/03/2016;12116;982.999.992.370.605;982.999.992.370.605;0;0.25;284.999.990.463.257;671.999.979.019.165;0;3;57;323;471;3357
4702921684;04/04/2016;7810;63.600.001.335.144;63.600.001.335.144;0;0.479999989271164;120.000.004.768.372;467.999.982.833.862;0;6;27;216;746;2931
4702921684;04/05/2016;6670;540.999.984.741.211;540.999.984.741.211;0;124.000.000.953.674;0.800000011920929;336.999.988.555.908;0;15;16;199;770;2848
4702921684;04/06/2016;7605;617.999.982.833.862;617.999.982.833.862;0;0.330000013113022;0.209999993443489;563.000.011.444.092;0;4;4;248;708;2943
4702921684;04/07/2016;6585;534.000.015.258.789;534.000.015.258.789;0;0;0;534.000.015.258.789;0;0;0;210;770;2822
4702921684;04/08/2016;8184;66.399.998.664.856;66.399.998.664.856;0;0;0.620000004768372;594.999.980.926.514;0;0;15;247;808;2981
4702921684;04/09/2016;14002;113.599.996.566.772;113.599.996.566.772;0;0.610000014305115;26.800.000.667.572;80.600.004.196.167;0;8;56;381;407;3597
4702921684;04/10/2016;11135;902.999.973.297.119;902.999.973.297.119;0;0.0799999982118607;11.599.999.666.214;778.999.996.185.303;0;1;25;331;528;3224
4702921684;04/11/2016;6499;526.999.998.092.651;526.999.998.092.651;0;0;0;526.999.998.092.651;0;0;0;207;809;2677
4702921684;04/12/2016;0;0;0;0;0;0;0;0;0;0;0;1440;0
5553957443;04/01/2016;12409;810.000.038.146.973;810.000.038.146.973;0;290.000.009.536.743;0.629999995231628;457.999.992.370.605;0;51;12;235;782;2142
5553957443;04/02/2016;2937;191.999.995.708.466;191.999.995.708.466;0;0;0;19.099.999.666.214;0;0;0;181;356;1615
5553957443;04/03/2016;1515;0.990000009536743;0.990000009536743;0;0;0;0.990000009536743;0;0;0;93;507;1481
5553957443;04/04/2016;8921;588.000.011.444.092;588.000.011.444.092;0;20.699.999.332.428;0.439999997615814;335.999.989.509.583;0;27;8;198;754;1892
5553957443;04/05/2016;11306;738.000.011.444.092;738.000.011.444.092;0;230.999.994.277.954;0.980000019073486;409.000.015.258.789;0;40;26;218;772;2086
5553957443;04/06/2016;12252;8;8;0;241.000.008.583.069;170.000.004.768.372;389.000.010.490.417;0;33;28;229;745;2044
5553957443;04/07/2016;15444;100.799.999.237.061;100.799.999.237.061;0;326.999.998.092.651;173.000.001.907.349;507.999.992.370.605;0;51;39;243;731;2249
5553957443;04/08/2016;9938;648.999.977.111.816;648.999.977.111.816;0;214.000.010.490.417;127.999.997.138.977;307.999.992.370.605;0;38;24;193;767;2019
5553957443;04/09/2016;4599;3;3;0;0;0;3;0;0;0;176;578;1692
5553957443;04/10/2016;5594;365.000.009.536.743;365.000.009.536.743;0;0.280000001192093;148.000.001.907.349;188.999.998.569.489;0;4;25;150;552;1712
5553957443;04/11/2016;11906;776.999.998.092.651;776.999.998.092.651;0;225.999.999.046.326;151.999.998.092.651;399.000.000.953.674;0;32;27;234;688;2065
5553957443;04/12/2016;3436;224.000.000.953.674;224.000.000.953.674;0;0.5;0.670000016689301;104.999.995.231.628;0;7;11;50;61;633
5577150313;04/01/2016;10461;786.999.988.555.908;786.999.988.555.908;0;476.000.022.888.184;0.850000023841858;2.25;0;99;31;142;721;3625
5577150313;04/02/2016;14873;111.099.996.566.772;111.099.996.566.772;0;81.899.995.803.833;0.600000023841858;230.999.994.277.954;0;202;36;153;663;4430
5577150313;04/03/2016;9917;740.999.984.741.211;740.999.984.741.211;0;199.000.000.953.674;0.970000028610229;444.000.005.722.046;0;58;27;240;700;3427
5577150313;04/04/2016;7401;555.999.994.277.954;555.999.994.277.954;0;23.199.999.332.428;0.360000014305115;288.000.011.444.092;0;70;19;204;689;3492
5577150313;04/05/2016;8964;669.999.980.926.514;669.999.980.926.514;0;397.000.002.861.023;0.189999997615814;252.999.997.138.977;0;107;18;145;756;3597
5577150313;04/06/2016;11080;830.000.019.073.486;830.000.019.073.486;0;313.000.011.444.092;137.000.000.476.837;380.999.994.277.954;0;83;52;190;695;3765
5577150313;04/07/2016;4499;335.999.989.509.583;335.999.989.509.583;0;0.889999985694885;0.259999990463257;221.000.003.814.697;0;31;11;146;756;2775
5577150313;04/08/2016;4363;325.999.999.046.326;325.999.999.046.326;0;0.129999995231628;0.0599999986588955;307.999.992.370.605;0;8;2;156;813;2486
5577150313;04/09/2016;10494;784.000.015.258.789;784.000.015.258.789;0;490.999.984.741.211;0.779999971389771;215.000.009.536.743;0;123;62;138;601;3817
5577150313;04/10/2016;9776;738.000.011.444.092;738.000.011.444.092;0;29.300.000.667.572;142.999.994.754.791;301.999.998.092.651;0;80;35;162;721;3378
5577150313;04/11/2016;2862;214.000.010.490.417;214.000.010.490.417;0;103.999.996.185.303;0.25;0.839999973773956;0;39;17;54;209;1511
6117666160;04/01/2016;7444;561.999.988.555.908;561.999.988.555.908;0;0;0;561.999.988.555.908;0;0;0;286;568;2210
6117666160;04/02/2016;19658;148.400.001.525.879;148.400.001.525.879;0;0.239999994635582;208.999.991.416.931;125.100.002.288.818;0;3;30;475;466;2884
6117666160;04/03/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1496
6117666160;04/04/2016;8468;63.899.998.664.856;63.899.998.664.856;0;0.180000007152557;0.639999985694885;557.000.017.166.138;0;2;11;279;1148;2262
6117666160;04/05/2016;9910;748.000.001.907.349;748.000.001.907.349;0;0;0;748.000.001.907.349;0;0;0;384;990;2445
6117666160;04/06/2016;12409;936.999.988.555.908;936.999.988.555.908;0;0;0;936.999.988.555.908;0;0;0;491;388;2694
6117666160;04/07/2016;4853;366.000.008.583.069;366.000.008.583.069;0;0;0;366.000.008.583.069;0;0;0;156;770;1903
6117666160;04/08/2016;8955;676.000.022.888.184;676.000.022.888.184;0;0;0;673.000.001.907.349;0;0;0;422;1018;2482
6117666160;04/09/2016;10789;814.999.961.853.027;814.999.961.853.027;0;0;0;814.999.961.853.027;0;0;0;506;413;2617
6117666160;04/10/2016;0;0;0;0;0;0;0;0;0;0;0;1440;0
6290855005;04/01/2016;6633;501.000.022.888.184;501.000.022.888.184;0;0;0;501.000.022.888.184;0;0;0;280;1160;2778
6290855005;04/02/2016;9548;721.999.979.019.165;721.999.979.019.165;0;201.999.998.092.651;36.800.000.667.572;151.999.998.092.651;0;25;107;113;1195;3119
6290855005;04/03/2016;0;0;0;0;0;0;0;0;33;0;0;1407;2664
6290855005;04/04/2016;0;0;0;0;0;0;0;0;0;0;0;1440;2060
6290855005;04/05/2016;0;0;0;0;0;0;0;0;0;0;0;1440;2060
6290855005;04/06/2016;0;0;0;0;0;0;0;0;0;0;0;1440;2060
6290855005;04/07/2016;0;0;0;0;0;0;0;0;0;0;0;1440;2060
6290855005;04/08/2016;0;0;0;0;0;0;0;0;0;0;0;1440;2060
6290855005;04/09/2016;0;0;0;0;0;0;0;0;0;0;0;1440;2060
6290855005;04/10/2016;0;0;0;0;0;0;0;0;20;0;0;494;735
6391747486;04/01/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1820
6391747486;04/02/2016;2101;202.999.997.138.977;0;202.777.290.344.238;202.999.997.138.977;0;0;0;46;0;0;1394;2224
6391747486;04/03/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1820
6391747486;04/04/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1820
6391747486;04/05/2016;9766;751.000.022.888.184;0.779999971389771;672.705.698.013.306;0;0.0500000007450581;746.000.003.814.697;0;0;6;301;1133;2442
6391747486;04/06/2016;165;0.129999995231628;0.129999995231628;0;0;0;0.129999995231628;0;0;0;8;1432;1849
6391747486;04/07/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1822
6391747486;04/08/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1820
6391747486;04/09/2016;0;0;0;0;0;0;0;0;0;0;0;198;251
6775888955;04/01/2016;7225;517.999.982.833.862;517.999.982.833.862;0;173.000.001.907.349;126.999.998.092.651;21.800.000.667.572;0;25;50;163;1189;3065
6775888955;04/02/2016;1988;142.999.994.754.791;142.999.994.754.791;0;0;0;142.999.994.754.791;0;0;0;79;909;2207
6775888955;04/03/2016;1577;112.999.999.523.163;112.999.999.523.163;0;0.0700000002980232;0.889999985694885;0.170000001788139;0;1;17;8;1414;1977
6775888955;04/04/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1841
6775888955;04/05/2016;9348;669.999.980.926.514;669.999.980.926.514;0;112.999.999.523.163;203.999.996.185.303;314.000.010.490.417;0;56;133;240;1011;4286
6775888955;04/06/2016;11761;843.000.030.517.578;843.000.030.517.578;0;130.999.994.277.954;244.000.005.722.046;467.999.982.833.862;0;24;99;300;550;3920
6775888955;04/07/2016;13987;100.299.997.329.712;100.299.997.329.712;0;286.999.988.555.908;333.999.991.416.931;38.199.999.332.428;0;46;114;250;739;3856
6775888955;04/08/2016;4131;296.000.003.814.697;296.000.003.814.697;0;137.000.000.476.837;0.610000014305115;0.980000019073486;0;27;30;75;1308;2584
6775888955;04/09/2016;14;0.00999999977648258;0.00999999977648258;0;0;0;0.00999999977648258;0;0;0;1;601;787
6962181067;3/30/2016;15491;102.399.997.711.182;102.399.997.711.182;0;128.999.996.185.303;448.999.977.111.816;446.000.003.814.697;0;18;77;272;641;2244
6962181067;3/31/2016;14097;931.999.969.482.422;931.999.969.482.422;0;3.5;191.999.995.708.466;390.000.009.536.743;0;50;32;234;595;2188
6962181067;04/01/2016;10467;698.000.001.907.349;698.000.001.907.349;0;0.699999988079071;24.300.000.667.572;384.999.990.463.257;0;9;45;252;602;2014
6962181067;04/02/2016;12437;830.000.019.073.486;830.000.019.073.486;0;375.999.999.046.326;128.999.996.185.303;324.000.000.953.674;0;50;24;219;732;2115
6962181067;04/03/2016;12307;814.000.034.332.275;814.000.034.332.275;0;100.999.999.046.326;325.999.999.046.326;386.999.988.555.908;0;14;51;218;589;2055
6962181067;04/04/2016;18952;128.000.001.907.349;128.000.001.907.349;0;590.999.984.741.211;123.000.001.907.349;565.999.984.741.211;0;73;20;327;570;2437
6962181067;04/05/2016;12010;794.000.005.722.046;794.000.005.722.046;0;238.000.011.444.092;0.949999988079071;46.100.001.335.144;0;38;17;287;692;2158
6962181067;04/06/2016;12480;885.999.965.667.725;8.25;397.279.500.961.304;417.999.982.833.862;0.689999997615814;4;0;55;14;276;593;2170
6962181067;04/07/2016;13417;964.999.961.853.027;886.999.988.555.908;192.630.195.617.676;339.000.010.490.417;1.25;490.999.984.741.211;0.100000001490116;45;16;284;665;2244
6962181067;04/08/2016;14400;108.800.001.144.409;952.000.045.776.367;545.686.388.015.747;247.000.002.861.023;288.000.011.444.092;553.000.020.980.835;0;27;37;276;697;2188
6962181067;04/09/2016;12495;826.000.022.888.184;826.000.022.888.184;0;221.000.003.814.697;10.900.000.333.786;496.000.003.814.697;0;33;19;324;609;2231
6962181067;04/10/2016;10148;671.000.003.814.697;671.000.003.814.697;0;136.000.001.430.511;0.219999998807907;513.000.011.444.092;0;19;7;306;679;2100
6962181067;04/11/2016;12362;909.000.015.258.789;817.000.007.629.395;269.645.500.183.105;10.900.000.333.786;273.000.001.907.349;526.999.998.092.651;0;21;38;297;678;2188
6962181067;04/12/2016;5893;390.000.009.536.743;390.000.009.536.743;0;288.000.011.444.092;0.560000002384186;0.46000000834465;0;43;9;48;146;917
7007744171;04/01/2016;11680;90.600.004.196.167;780.999.994.277.954;4.901.282.787.323;448.999.977.111.816;0.330000013113022;423.999.977.111.816;0;50;7;244;1139;2573
7007744171;04/02/2016;10976;734.000.015.258.789;734.000.015.258.789;0;0.550000011920929;0.670000016689301;613.000.011.444.092;0;9;16;271;1075;2575
7007744171;04/03/2016;16806;112.399.997.711.182;112.399.997.711.182;0;640.999.984.741.211;137.000.000.476.837;347.000.002.861.023;0;104;31;230;1002;3086
7007744171;04/04/2016;15266;113.999.996.185.303;10.210.000.038.147;518.984.985.351.563;580.000.019.073.486;0.759999990463257;478.999.996.185.303;0.0500000007450581;70;21;292;1057;2886
7007744171;04/05/2016;12084;914.000.034.332.275;807.999.992.370.605;483.638.000.488.281;43.899.998.664.856;0.46000000834465;428.999.996.185.303;0;50;6;284;1030;2676
7007744171;04/06/2016;13513;10.25;906.999.969.482.422;483.572.006.225.586;534.999.990.463.257;0.330000013113022;455.999.994.277.954;0;64;8;270;1098;2811
7007744171;04/07/2016;14100;105.799.999.237.061;943.000.030.517.578;487.598.991.394.043;509.999.990.463.257;119.000.005.722.046;428.000.020.980.835;0;61;33;265;1015;2840
7007744171;04/08/2016;12627;964.999.961.853.027;844.999.980.926.514;484.231.996.536.255;469.999.980.926.514;0.740000009536743;421.000.003.814.697;0;54;22;301;1063;2871
7007744171;04/09/2016;10345;692.000.007.629.395;692.000.007.629.395;0;0.0700000002980232;0.270000010728836;657.999.992.370.605;0;2;6;358;1074;2613
7007744171;04/10/2016;10146;678.999.996.185.303;678.999.996.185.303;0;0.0700000002980232;0.610000014305115;61.100.001.335.144;0;1;12;397;1030;2700
7007744171;04/11/2016;12168;814.000.034.332.275;814.000.034.332.275;0;104.999.995.231.628;0.790000021457672;628.999.996.185.303;0;18;27;375;1020;2871
7007744171;04/12/2016;7413;576.999.998.092.651;496.000.003.814.697;48.697.829.246.521;4.5;0.340000003576279;0.939999997615814;0;53;6;43;405;1023
7086361926;04/01/2016;11463;767.000.007.629.395;767.000.007.629.395;0;282.999.992.370.605;188.999.998.569.489;29.300.000.667.572;0;38;30;154;777;2496
7086361926;04/02/2016;87;0.0199999995529652;0.0199999995529652;0;0;0;0.00999999977648258;0;0;0;2;872;1641
7086361926;04/03/2016;1949;130.999.994.277.954;130.999.994.277.954;0;0.230000004172325;0.349999994039536;0.730000019073486;0;3;6;27;1404;1794
7086361926;04/04/2016;6101;386.999.988.555.908;386.999.988.555.908;0;0.529999971389771;0.230000004172325;309.999.990.463.257;0;31;24;138;1247;2421
7086361926;04/05/2016;7478;498.999.977.111.816;498.999.977.111.816;0;179.999.995.231.628;0.529999971389771;260.999.989.509.583;0.0299999993294477;25;33;132;1159;2439
7086361926;04/06/2016;7352;473.000.001.907.349;473.000.001.907.349;0;14.099.999.666.214;0.779999971389771;252.999.997.138.977;0;19;14;124;814;2233
7086361926;04/07/2016;14604;108.199.996.948.242;108.199.996.948.242;0;723.000.001.907.349;112.000.000.476.837;24.300.000.667.572;0.0299999993294477;76;30;127;695;2862
7086361926;04/08/2016;9634;651.999.998.092.651;651.999.998.092.651;0;2.5;139.999.997.615.814;258.999.991.416.931;0;50;48;140;797;2752
7086361926;04/09/2016;7338;467.000.007.629.395;467.000.007.629.395;0;108.000.004.291.534;0.129999995231628;346.000.003.814.697;0;27;5;204;717;2519
7086361926;04/10/2016;569;0.349999994039536;0.349999994039536;0;0;0;0.340000003576279;0;0;0;27;1368;1799
7086361926;04/11/2016;6242;392.000.007.629.395;392.000.007.629.395;0;0.740000009536743;0.230000004172325;29.300.000.667.572;0;46;22;126;741;2543
7086361926;04/12/2016;430;0.259999990463257;0.259999990463257;0;0;0;0.259999990463257;0;0;0;14;75;625
8053475328;04/02/2016;20188;156.199.998.855.591;156.199.998.855.591;0;120.600.004.196.167;0.850000023841858;271.000.003.814.697;0;124;19;172;1125;3377
8053475328;04/03/2016;25701;201.399.993.896.484;201.399.993.896.484;0;168.199.996.948.242;162.999.999.523.163;169.000.005.722.046;0;165;36;97;1142;3697
8053475328;04/04/2016;17395;13.210.000.038.147;13.210.000.038.147;0;967.000.007.629.395;0.180000007152557;334.999.990.463.257;0;100;4;213;1123;3209
8053475328;04/05/2016;17167;134.099.998.474.121;134.099.998.474.121;0;996.000.003.814.697;0.310000002384186;314.000.010.490.417;0;98;8;184;1150;3167
8053475328;04/06/2016;16435;124.200.000.762.939;124.200.000.762.939;0;896.000.003.814.697;0.550000011920929;291.000.008.583.069;0;100;14;191;1135;3122
8053475328;04/07/2016;17078;131.999.998.092.651;131.999.998.092.651;0;997.000.026.702.881;0.239999994635582;299.000.000.953.674;0;101;6;190;1143;3176
8053475328;04/08/2016;11693;953.999.996.185.303;953.999.996.185.303;0;676.999.998.092.651;0.259999990463257;2.5;0;60;6;153;1221;2790
8053475328;04/09/2016;11159;914.000.034.332.275;914.000.034.332.275;0;669.000.005.722.046;0.25;219.000.005.722.046;0;59;6;120;1255;2715
8053475328;04/10/2016;10118;773.000.001.907.349;773.000.001.907.349;0;304.999.995.231.628;0.800000011920929;388.000.011.444.092;0;30;18;207;1185;2684
8053475328;04/11/2016;16064;127.200.002.670.288;127.200.002.670.288;0;997.999.954.223.633;0.360000014305115;238.000.011.444.092;0;96;8;155;1181;3097
8053475328;04/12/2016;290;0.209999993443489;0.209999993443489;0;0;0;0.209999993443489;0;0;0;16;599;791
8253242879;04/01/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1429
8253242879;04/02/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1429
8253242879;04/03/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1429
8253242879;04/04/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1429
8253242879;04/05/2016;0;0;0;0;0;0;0;0;0;0;0;1440;1429
8253242879;04/06/2016;1931;127.999.997.138.977;127.999.997.138.977;0;0;0;127.999.997.138.977;0;0;0;94;1346;1607
8253242879;04/07/2016;5181;342.000.007.629.395;342.000.007.629.395;0;1;0.910000026226044;150.999.999.046.326;0.00999999977648258;15;15;107;1303;1776
8253242879;04/08/2016;12026;914.999.961.853.027;914.999.961.853.027;0;569.999.980.926.514;0.930000007152557;250.999.999.046.326;0;47;13;150;1230;2162
8253242879;04/09/2016;5360;353.999.996.185.303;353.999.996.185.303;0;0.540000021457672;154.999.995.231.628;146.000.003.814.697;0;8;28;148;1256;1832
8253242879;04/10/2016;2545;167.999.994.754.791;167.999.994.754.791;0;0;0;166.999.995.708.466;0.0199999995529652;0;0;126;1314;1657
8253242879;04/11/2016;1636;108.000.004.291.534;108.000.004.291.534;0;0;0;108.000.004.291.534;0;0;0;86;1139;1377
8253242879;04/12/2016;0;0;0;0;0;0;0;0;0;0;0;1440;0
8378563200;04/01/2016;14179;112.399.997.711.182;112.399.997.711.182;0;623.000.001.907.349;105.999.994.277.954;396.000.003.814.697;0;73;21;195;719;3669
